    27	-6.403987399999999752e+01 -6.403964799999999968e+01 -6.403964799999999968e+01 -6.403964799999999968e+01 -3.792092499999999688e+01 -3.792092499999999688e+01 -3.792092499999999688e+01 -3.791979899999999759e+01 -3.791359400000000335e+01 -3.791359400000000335e+01 -3.791359400000000335e+01 -3.791269799999999890e+01 -3.791269799999999890e+01 -3.791269799999999890e+01 -3.791207200000000199e+01 -3.791207200000000199e+01 -1.102805900000000072e+01 -1.042476300000000045e+01 -1.042476300000000045e+01 -1.042476300000000045e+01 -6.216399000000000008e+00 -6.216399000000000008e+00 -6.216399000000000008e+00 -5.655598000000000347e+00 -4.290975000000000428e+00 -4.290975000000000428e+00 -4.290975000000000428e+00 -3.894245999999999874e+00 -3.894245999999999874e+00 -3.832063999999999915e+00 -3.832063999999999915e+00 -3.832063999999999915e+00 -2.446145000000000014e+00 -2.446145000000000014e+00 -2.446145000000000014e+00 -2.374325999999999937e+00 -2.374325999999999937e+00 -2.328101999999999894e+00 -2.328101999999999894e+00 -2.328101999999999894e+00 -2.324872000000000050e+00 -2.324872000000000050e+00 -2.324872000000000050e+00 -2.320234999999999825e+00 -1.374271999999999938e+00 -1.374271999999999938e+00 -1.374271999999999938e+00 -1.247965999999999909e+00 -1.247965999999999909e+00 -1.247965999999999909e+00 -1.069290000000000074e+00 -1.069290000000000074e+00 6.530740000000000434e-01 6.530740000000000434e-01 6.530740000000000434e-01 7.740740000000000398e-01 7.740740000000000398e-01 8.524909999999999988e-01 8.524909999999999988e-01 8.524909999999999988e-01 1.036885000000000057e+00 1.036885000000000057e+00 1.036885000000000057e+00 1.163254999999999928e+00 2.225607000000000113e+00 2.225607000000000113e+00 2.225607000000000113e+00 2.436675000000000146e+00 2.436675000000000146e+00 2.436675000000000146e+00 3.333184000000000147e+00 3.401574000000000098e+00
    28	-6.403991299999999853e+01 -6.403963099999999997e+01 -6.403963099999999997e+01 -6.403963099999999997e+01 -3.792063900000000132e+01 -3.792063900000000132e+01 -3.792063900000000132e+01 -3.791906600000000083e+01 -3.791405699999999968e+01 -3.791405699999999968e+01 -3.791405699999999968e+01 -3.791291799999999768e+01 -3.791291799999999768e+01 -3.791291799999999768e+01 -3.791206300000000340e+01 -3.791206300000000340e+01 -1.117517600000000044e+01 -1.040924099999999974e+01 -1.040924099999999974e+01 -1.040924099999999974e+01 -6.107766999999999946e+00 -6.107766999999999946e+00 -6.107766999999999946e+00 -5.391567000000000220e+00 -4.366496999999999851e+00 -4.366496999999999851e+00 -4.366496999999999851e+00 -3.867093000000000114e+00 -3.867093000000000114e+00 -3.783598000000000017e+00 -3.783598000000000017e+00 -3.783598000000000017e+00 -2.461117999999999917e+00 -2.461117999999999917e+00 -2.461117999999999917e+00 -2.378080999999999889e+00 -2.378080999999999889e+00 -2.319202999999999903e+00 -2.319202999999999903e+00 -2.319202999999999903e+00 -2.308895000000000142e+00 -2.308895000000000142e+00 -2.308895000000000142e+00 -2.277359999999999829e+00 -1.465090999999999921e+00 -1.465090999999999921e+00 -1.465090999999999921e+00 -1.307650999999999897e+00 -1.307650999999999897e+00 -1.307650999999999897e+00 -1.064839000000000091e+00 -1.064839000000000091e+00 5.961889999999999690e-01 5.961889999999999690e-01 5.961889999999999690e-01 7.560949999999999616e-01 7.560949999999999616e-01 8.456719999999999793e-01 8.456719999999999793e-01 8.456719999999999793e-01 1.051231000000000027e+00 1.051231000000000027e+00 1.051231000000000027e+00 1.209457999999999922e+00 2.061141999999999808e+00 2.061141999999999808e+00 2.061141999999999808e+00 2.213881999999999906e+00 2.213881999999999906e+00 2.213881999999999906e+00 3.324397999999999964e+00 3.325296999999999947e+00
    29	-6.403995199999999954e+01 -6.403961099999999362e+01 -6.403961099999999362e+01 -6.403961099999999362e+01 -3.792036999999999836e+01 -3.792036999999999836e+01 -3.792036999999999836e+01 -3.791827899999999829e+01 -3.791451299999999947e+01 -3.791451299999999947e+01 -3.791451299999999947e+01 -3.791315500000000327e+01 -3.791315500000000327e+01 -3.791315500000000327e+01 -3.791203500000000304e+01 -3.791203500000000304e+01 -1.132135000000000069e+01 -1.039077900000000021e+01 -1.039077900000000021e+01 -1.039077900000000021e+01 -6.001153000000000404e+00 -6.001153000000000404e+00 -6.001153000000000404e+00 -5.120758999999999617e+00 -4.427645000000000053e+00 -4.427645000000000053e+00 -4.427645000000000053e+00 -3.836768000000000178e+00 -3.836768000000000178e+00 -3.729486000000000079e+00 -3.729486000000000079e+00 -3.729486000000000079e+00 -2.478546000000000138e+00 -2.478546000000000138e+00 -2.478546000000000138e+00 -2.386248999999999842e+00 -2.386248999999999842e+00 -2.319390999999999980e+00 -2.319390999999999980e+00 -2.319390999999999980e+00 -2.287487000000000048e+00 -2.287487000000000048e+00 -2.287487000000000048e+00 -2.218424999999999869e+00 -1.558152999999999899e+00 -1.558152999999999899e+00 -1.558152999999999899e+00 -1.371855000000000047e+00 -1.371855000000000047e+00 -1.371855000000000047e+00 -1.055717999999999934e+00 -1.055717999999999934e+00 5.366840000000000499e-01 5.366840000000000499e-01 5.366840000000000499e-01 7.418040000000000189e-01 7.418040000000000189e-01 8.350229999999999597e-01 8.350229999999999597e-01 8.350229999999999597e-01 1.064518999999999993e+00 1.064518999999999993e+00 1.064518999999999993e+00 1.256264999999999965e+00 1.915667000000000009e+00 1.915667000000000009e+00 1.915667000000000009e+00 2.003438000000000052e+00 2.003438000000000052e+00 2.003438000000000052e+00 3.234983999999999860e+00 3.234986000000000139e+00
    30	-6.404000399999999615e+01 -6.403958500000000242e+01 -6.403958500000000242e+01 -6.403958500000000242e+01 -3.792013800000000145e+01 -3.792013800000000145e+01 -3.792013800000000145e+01 -3.791747199999999651e+01 -3.791490900000000153e+01 -3.791490900000000153e+01 -3.791490900000000153e+01 -3.791339099999999718e+01 -3.791339099999999718e+01 -3.791339099999999718e+01 -3.791203900000000004e+01 -3.791203900000000004e+01 -1.146290199999999970e+01 -1.036955799999999961e+01 -1.036955799999999961e+01 -1.036955799999999961e+01 -5.907536999999999594e+00 -5.907536999999999594e+00 -5.907536999999999594e+00 -4.852214000000000027e+00 -4.462209999999999788e+00 -4.462209999999999788e+00 -4.462209999999999788e+00 -3.803755999999999915e+00 -3.803755999999999915e+00 -3.670605000000000118e+00 -3.670605000000000118e+00 -3.670605000000000118e+00 -2.499277000000000193e+00 -2.499277000000000193e+00 -2.499277000000000193e+00 -2.399487999999999843e+00 -2.399487999999999843e+00 -2.326808999999999905e+00 -2.326808999999999905e+00 -2.326808999999999905e+00 -2.264189000000000007e+00 -2.264189000000000007e+00 -2.264189000000000007e+00 -2.139874999999999972e+00 -1.649812000000000056e+00 -1.649812000000000056e+00 -1.649812000000000056e+00 -1.439108000000000054e+00 -1.439108000000000054e+00 -1.439108000000000054e+00 -1.041328000000000031e+00 -1.041328000000000031e+00 4.751389999999999780e-01 4.751389999999999780e-01 4.751389999999999780e-01 7.325580000000000425e-01 7.325580000000000425e-01 8.189400000000000013e-01 8.189400000000000013e-01 8.189400000000000013e-01 1.076047999999999893e+00 1.076047999999999893e+00 1.076047999999999893e+00 1.303928999999999894e+00 1.793668000000000040e+00 1.793668000000000040e+00 1.793668000000000040e+00 1.808456000000000063e+00 1.808456000000000063e+00 1.808456000000000063e+00 3.134558999999999873e+00 3.134560000000000013e+00
    31	-6.404005800000000193e+01 -6.403956200000000365e+01 -6.403956200000000365e+01 -6.403956200000000365e+01 -3.791999599999999759e+01 -3.791999599999999759e+01 -3.791999599999999759e+01 -3.791665400000000119e+01 -3.791523399999999810e+01 -3.791523399999999810e+01 -3.791523399999999810e+01 -3.791363599999999678e+01 -3.791363599999999678e+01 -3.791363599999999678e+01 -3.791204700000000116e+01 -3.791204700000000116e+01 -1.159702300000000008e+01 -1.034593399999999974e+01 -1.034593399999999974e+01 -1.034593399999999974e+01 -5.838979000000000141e+00 -5.838979000000000141e+00 -5.838979000000000141e+00 -4.594985000000000319e+00 -4.457296999999999620e+00 -4.457296999999999620e+00 -4.457296999999999620e+00 -3.768635999999999875e+00 -3.768635999999999875e+00 -3.608010999999999857e+00 -3.608010999999999857e+00 -3.608010999999999857e+00 -2.524445000000000050e+00 -2.524445000000000050e+00 -2.524445000000000050e+00 -2.417956000000000216e+00 -2.417956000000000216e+00 -2.342640999999999973e+00 -2.342640999999999973e+00 -2.342640999999999973e+00 -2.239361000000000157e+00 -2.239361000000000157e+00 -2.239361000000000157e+00 -2.038353999999999999e+00 -1.736196999999999990e+00 -1.736196999999999990e+00 -1.736196999999999990e+00 -1.507965000000000000e+00 -1.507965000000000000e+00 -1.507965000000000000e+00 -1.021649000000000029e+00 -1.021649000000000029e+00 4.126059999999999728e-01 4.126059999999999728e-01 4.126059999999999728e-01 7.294230000000000436e-01 7.294230000000000436e-01 7.951749999999999652e-01 7.951749999999999652e-01 7.951749999999999652e-01 1.085426000000000002e+00 1.085426000000000002e+00 1.085426000000000002e+00 1.353749000000000091e+00 1.632560000000000011e+00 1.632560000000000011e+00 1.632560000000000011e+00 1.696236000000000077e+00 1.696236000000000077e+00 1.696236000000000077e+00 3.024875999999999898e+00 3.024875999999999898e+00
    32	-6.404011400000000265e+01 -6.403954099999999983e+01 -6.403954099999999983e+01 -6.403954099999999983e+01 -3.791996699999999976e+01 -3.791996699999999976e+01 -3.791996699999999976e+01 -3.791584799999999689e+01 -3.791546300000000258e+01 -3.791546300000000258e+01 -3.791546300000000258e+01 -3.791387399999999985e+01 -3.791387399999999985e+01 -3.791387399999999985e+01 -3.791206300000000340e+01 -3.791206300000000340e+01 -1.172143699999999988e+01 -1.032048600000000071e+01 -1.032048600000000071e+01 -1.032048600000000071e+01 -5.804035999999999973e+00 -5.804035999999999973e+00 -5.804035999999999973e+00 -4.404035000000000366e+00 -4.404035000000000366e+00 -4.404035000000000366e+00 -4.357730000000000103e+00 -3.732110000000000039e+00 -3.732110000000000039e+00 -3.542987999999999804e+00 -3.542987999999999804e+00 -3.542987999999999804e+00 -2.555178999999999867e+00 -2.555178999999999867e+00 -2.555178999999999867e+00 -2.441253999999999813e+00 -2.441253999999999813e+00 -2.367954999999999810e+00 -2.367954999999999810e+00 -2.367954999999999810e+00 -2.213397000000000059e+00 -2.213397000000000059e+00 -2.213397000000000059e+00 -1.911634000000000055e+00 -1.813471999999999973e+00 -1.813471999999999973e+00 -1.813471999999999973e+00 -1.577034999999999965e+00 -1.577034999999999965e+00 -1.577034999999999965e+00 -9.973020000000000218e-01 -9.973020000000000218e-01 3.507359999999999922e-01 3.507359999999999922e-01 3.507359999999999922e-01 7.331389999999999851e-01 7.331389999999999851e-01 7.608810000000000295e-01 7.608810000000000295e-01 7.608810000000000295e-01 1.092543999999999960e+00 1.092543999999999960e+00 1.092543999999999960e+00 1.408023999999999942e+00 1.480048999999999948e+00 1.480048999999999948e+00 1.480048999999999948e+00 1.621790000000000065e+00 1.621790000000000065e+00 1.621790000000000065e+00 2.908195000000000086e+00 2.908195000000000086e+00
    33	-6.404016900000000589e+01 -6.403952400000000011e+01 -6.403952400000000011e+01 -6.403952400000000011e+01 -3.792007799999999662e+01 -3.792007799999999662e+01 -3.792007799999999662e+01 -3.791555799999999721e+01 -3.791555799999999721e+01 -3.791555799999999721e+01 -3.791508799999999724e+01 -3.791410700000000134e+01 -3.791410700000000134e+01 -3.791410700000000134e+01 -3.791206900000000246e+01 -3.791206900000000246e+01 -1.183440500000000029e+01 -1.029400599999999955e+01 -1.029400599999999955e+01 -1.029400599999999955e+01 -5.802725999999999829e+00 -5.802725999999999829e+00 -5.802725999999999829e+00 -4.302652000000000143e+00 -4.302652000000000143e+00 -4.302652000000000143e+00 -4.147655999999999565e+00 -3.695018000000000136e+00 -3.695018000000000136e+00 -3.477072999999999858e+00 -3.477072999999999858e+00 -3.477072999999999858e+00 -2.592026000000000163e+00 -2.592026000000000163e+00 -2.592026000000000163e+00 -2.468446999999999836e+00 -2.468446999999999836e+00 -2.403795000000000126e+00 -2.403795000000000126e+00 -2.403795000000000126e+00 -2.186735999999999791e+00 -2.186735999999999791e+00 -2.186735999999999791e+00 -1.878441999999999945e+00 -1.878441999999999945e+00 -1.878441999999999945e+00 -1.760067999999999966e+00 -1.644986000000000059e+00 -1.644986000000000059e+00 -1.644986000000000059e+00 -9.695040000000000324e-01 -9.695040000000000324e-01 2.915249999999999786e-01 2.915249999999999786e-01 2.915249999999999786e-01 7.134160000000000501e-01 7.134160000000000501e-01 7.134160000000000501e-01 7.440440000000000387e-01 7.440440000000000387e-01 1.097463000000000077e+00 1.097463000000000077e+00 1.097463000000000077e+00 1.355178999999999911e+00 1.355178999999999911e+00 1.355178999999999911e+00 1.470027999999999890e+00 1.567001000000000088e+00 1.567001000000000088e+00 1.567001000000000088e+00 2.787344000000000044e+00 2.787344000000000044e+00
    34	-6.404021099999999933e+01 -6.403950100000000134e+01 -6.403950100000000134e+01 -6.403950100000000134e+01 -3.792027699999999868e+01 -3.792027699999999868e+01 -3.792027699999999868e+01 -3.791552200000000283e+01 -3.791552200000000283e+01 -3.791552200000000283e+01 -3.791437299999999766e+01 -3.791430799999999834e+01 -3.791430799999999834e+01 -3.791430799999999834e+01 -3.791204799999999864e+01 -3.791204799999999864e+01 -1.193459900000000040e+01 -1.026748800000000017e+01 -1.026748800000000017e+01 -1.026748800000000017e+01 -5.826932000000000222e+00 -5.826932000000000222e+00 -5.826932000000000222e+00 -4.162094999999999878e+00 -4.162094999999999878e+00 -4.162094999999999878e+00 -3.969304000000000165e+00 -3.658364999999999867e+00 -3.658364999999999867e+00 -3.412088999999999928e+00 -3.412088999999999928e+00 -3.412088999999999928e+00 -2.634328000000000003e+00 -2.634328000000000003e+00 -2.634328000000000003e+00 -2.498148000000000035e+00 -2.498148000000000035e+00 -2.451216000000000061e+00 -2.451216000000000061e+00 -2.451216000000000061e+00 -2.159838999999999842e+00 -2.159838999999999842e+00 -2.159838999999999842e+00 -1.929308000000000023e+00 -1.929308000000000023e+00 -1.929308000000000023e+00 -1.710525000000000073e+00 -1.710525000000000073e+00 -1.710525000000000073e+00 -1.588135000000000074e+00 -9.399229999999999530e-01 -9.399229999999999530e-01 2.369410000000000127e-01 2.369410000000000127e-01 2.369410000000000127e-01 6.524889999999999857e-01 6.524889999999999857e-01 6.524889999999999857e-01 7.619639999999999747e-01 7.619639999999999747e-01 1.100255999999999901e+00 1.100255999999999901e+00 1.100255999999999901e+00 1.260072999999999999e+00 1.260072999999999999e+00 1.260072999999999999e+00 1.527846999999999955e+00 1.527846999999999955e+00 1.527846999999999955e+00 1.543933999999999918e+00 2.665741000000000138e+00 2.665741000000000138e+00
    35	-6.404025300000000698e+01 -6.403948099999999499e+01 -6.403948099999999499e+01 -6.403948099999999499e+01 -3.792052199999999829e+01 -3.792052199999999829e+01 -3.792052199999999829e+01 -3.791541699999999793e+01 -3.791541699999999793e+01 -3.791541699999999793e+01 -3.791450300000000340e+01 -3.791450300000000340e+01 -3.791450300000000340e+01 -3.791372599999999693e+01 -3.791205099999999817e+01 -3.791205099999999817e+01 -1.202094800000000063e+01 -1.024207700000000010e+01 -1.024207700000000010e+01 -1.024207700000000010e+01 -5.865554000000000379e+00 -5.865554000000000379e+00 -5.865554000000000379e+00 -3.994901000000000035e+00 -3.994901000000000035e+00 -3.994901000000000035e+00 -3.824114999999999931e+00 -3.623346999999999873e+00 -3.623346999999999873e+00 -3.350175999999999821e+00 -3.350175999999999821e+00 -3.350175999999999821e+00 -2.680076000000000125e+00 -2.680076000000000125e+00 -2.680076000000000125e+00 -2.528617000000000115e+00 -2.528617000000000115e+00 -2.511124999999999829e+00 -2.511124999999999829e+00 -2.511124999999999829e+00 -2.133160999999999863e+00 -2.133160999999999863e+00 -2.133160999999999863e+00 -1.966156999999999933e+00 -1.966156999999999933e+00 -1.966156999999999933e+00 -1.772397999999999918e+00 -1.772397999999999918e+00 -1.772397999999999918e+00 -1.405262000000000011e+00 -9.104999999999999760e-01 -9.104999999999999760e-01 1.886230000000000129e-01 1.886230000000000129e-01 1.886230000000000129e-01 5.822450000000000125e-01 5.822450000000000125e-01 5.822450000000000125e-01 7.860040000000000360e-01 7.860040000000000360e-01 1.100891000000000064e+00 1.100891000000000064e+00 1.100891000000000064e+00 1.192639999999999922e+00 1.192639999999999922e+00 1.192639999999999922e+00 1.500499000000000027e+00 1.500499999999999945e+00 1.500499999999999945e+00 1.634385999999999894e+00 2.547479000000000049e+00 2.547479000000000049e+00
    36	-6.404027899999999818e+01 -6.403946899999999687e+01 -6.403946899999999687e+01 -6.403946899999999687e+01 -3.792078999999999667e+01 -3.792078999999999667e+01 -3.792078999999999667e+01 -3.791529899999999742e+01 -3.791529899999999742e+01 -3.791529899999999742e+01 -3.791466900000000351e+01 -3.791466900000000351e+01 -3.791466900000000351e+01 -3.791314400000000262e+01 -3.791203699999999799e+01 -3.791203699999999799e+01 -1.209259300000000081e+01 -1.021898299999999971e+01 -1.021898299999999971e+01 -1.021898299999999971e+01 -5.908680000000000376e+00 -5.908680000000000376e+00 -5.908680000000000376e+00 -3.813003999999999838e+00 -3.813003999999999838e+00 -3.813003999999999838e+00 -3.710895999999999972e+00 -3.591356000000000215e+00 -3.591356000000000215e+00 -3.293794000000000111e+00 -3.293794000000000111e+00 -3.293794000000000111e+00 -2.726856999999999864e+00 -2.726856999999999864e+00 -2.726856999999999864e+00 -2.583613999999999855e+00 -2.583613999999999855e+00 -2.583613999999999855e+00 -2.557865000000000055e+00 -2.557865000000000055e+00 -2.107073999999999891e+00 -2.107073999999999891e+00 -2.107073999999999891e+00 -1.990744999999999987e+00 -1.990744999999999987e+00 -1.990744999999999987e+00 -1.829387000000000096e+00 -1.829387000000000096e+00 -1.829387000000000096e+00 -1.225173000000000068e+00 -8.832100000000000506e-01 -8.832100000000000506e-01 1.477819999999999967e-01 1.477819999999999967e-01 1.477819999999999967e-01 5.105079999999999618e-01 5.105079999999999618e-01 5.105079999999999618e-01 8.143249999999999655e-01 8.143249999999999655e-01 1.099364999999999926e+00 1.099364999999999926e+00 1.099364999999999926e+00 1.147299000000000069e+00 1.147299000000000069e+00 1.147299000000000069e+00 1.481813000000000047e+00 1.481813000000000047e+00 1.481813000000000047e+00 1.745292999999999983e+00 2.437422000000000200e+00 2.437422000000000200e+00
    37	-6.404030500000000359e+01 -6.403945899999999369e+01 -6.403945899999999369e+01 -6.403945899999999369e+01 -3.792103000000000179e+01 -3.792103000000000179e+01 -3.792103000000000179e+01 -3.791517799999999738e+01 -3.791517799999999738e+01 -3.791517799999999738e+01 -3.791479700000000008e+01 -3.791479700000000008e+01 -3.791479700000000008e+01 -3.791266300000000200e+01 -3.791203800000000257e+01 -3.791203800000000257e+01 -1.214892700000000048e+01 -1.019943499999999936e+01 -1.019943499999999936e+01 -1.019943499999999936e+01 -5.948865999999999765e+00 -5.948865999999999765e+00 -5.948865999999999765e+00 -3.626936999999999856e+00 -3.626612999999999865e+00 -3.626612999999999865e+00 -3.626612999999999865e+00 -3.563960999999999935e+00 -3.563960999999999935e+00 -3.245664999999999800e+00 -3.245664999999999800e+00 -3.245664999999999800e+00 -2.775091000000000196e+00 -2.775091000000000196e+00 -2.775091000000000196e+00 -2.665322000000000191e+00 -2.665322000000000191e+00 -2.665322000000000191e+00 -2.583763999999999950e+00 -2.583763999999999950e+00 -2.081774999999999931e+00 -2.081774999999999931e+00 -2.081774999999999931e+00 -2.005771000000000193e+00 -2.005771000000000193e+00 -2.005771000000000193e+00 -1.880370000000000097e+00 -1.880370000000000097e+00 -1.880370000000000097e+00 -1.063782000000000005e+00 -8.598949999999999649e-01 -8.598949999999999649e-01 1.152579999999999993e-01 1.152579999999999993e-01 1.152579999999999993e-01 4.457039999999999891e-01 4.457039999999999891e-01 4.457039999999999891e-01 8.439079999999999915e-01 8.439079999999999915e-01 1.096001000000000003e+00 1.096001000000000003e+00 1.096001000000000003e+00 1.117907999999999902e+00 1.117907999999999902e+00 1.117907999999999902e+00 1.469452999999999898e+00 1.469452999999999898e+00 1.469452999999999898e+00 1.877002999999999977e+00 2.341261999999999954e+00 2.341261999999999954e+00
    38	-6.404032300000000077e+01 -6.403945000000000221e+01 -6.403945000000000221e+01 -6.403945000000000221e+01 -3.792121999999999815e+01 -3.792121999999999815e+01 -3.792121999999999815e+01 -3.791507200000000211e+01 -3.791507200000000211e+01 -3.791507200000000211e+01 -3.791489399999999677e+01 -3.791489399999999677e+01 -3.791489399999999677e+01 -3.791230600000000095e+01 -3.791203900000000004e+01 -3.791203900000000004e+01 -1.218950500000000048e+01 -1.018454099999999940e+01 -1.018454099999999940e+01 -1.018454099999999940e+01 -5.980906000000000056e+00 -5.980906000000000056e+00 -5.980906000000000056e+00 -3.569338999999999817e+00 -3.542794999999999916e+00 -3.542794999999999916e+00 -3.444730999999999987e+00 -3.444730999999999987e+00 -3.444730999999999987e+00 -3.208584999999999798e+00 -3.208584999999999798e+00 -3.208584999999999798e+00 -2.839014000000000149e+00 -2.839014000000000149e+00 -2.839014000000000149e+00 -2.738586000000000187e+00 -2.738586000000000187e+00 -2.738586000000000187e+00 -2.604210000000000136e+00 -2.604210000000000136e+00 -2.057221000000000188e+00 -2.057221000000000188e+00 -2.057221000000000188e+00 -2.014069000000000109e+00 -2.014069000000000109e+00 -2.014069000000000109e+00 -1.924371000000000054e+00 -1.924371000000000054e+00 -1.924371000000000054e+00 -9.363839999999999941e-01 -8.420900000000000052e-01 -8.420900000000000052e-01 9.161999999999999311e-02 9.161999999999999311e-02 9.161999999999999311e-02 3.946999999999999953e-01 3.946999999999999953e-01 3.946999999999999953e-01 8.705370000000000053e-01 8.705370000000000053e-01 1.091755000000000031e+00 1.091755000000000031e+00 1.091755000000000031e+00 1.099750999999999923e+00 1.099750999999999923e+00 1.099750999999999923e+00 1.461765999999999899e+00 1.461765999999999899e+00 1.461765999999999899e+00 2.020267000000000035e+00 2.265441000000000038e+00 2.265441000000000038e+00
    39	-6.404033699999999385e+01 -6.403943700000000661e+01 -6.403943700000000661e+01 -6.403943700000000661e+01 -3.792132099999999895e+01 -3.792132099999999895e+01 -3.792132099999999895e+01 -3.791498800000000102e+01 -3.791498800000000102e+01 -3.791498800000000102e+01 -3.791494300000000095e+01 -3.791494300000000095e+01 -3.791494300000000095e+01 -3.791210900000000095e+01 -3.791204299999999705e+01 -3.791204299999999705e+01 -1.221396599999999921e+01 -1.017522300000000079e+01 -1.017522300000000079e+01 -1.017522300000000079e+01 -6.001422999999999952e+00 -6.001422999999999952e+00 -6.001422999999999952e+00 -3.535773999999999972e+00 -3.529366000000000003e+00 -3.529366000000000003e+00 -3.278208999999999929e+00 -3.278208999999999929e+00 -3.278208999999999929e+00 -3.185102000000000100e+00 -3.185102000000000100e+00 -3.185102000000000100e+00 -2.938349000000000100e+00 -2.938349000000000100e+00 -2.938349000000000100e+00 -2.777105000000000157e+00 -2.777105000000000157e+00 -2.777105000000000157e+00 -2.617354999999999876e+00 -2.617354999999999876e+00 -2.033708999999999989e+00 -2.033708999999999989e+00 -2.033708999999999989e+00 -2.018015999999999810e+00 -2.018015999999999810e+00 -2.018015999999999810e+00 -1.960082000000000102e+00 -1.960082000000000102e+00 -1.960082000000000102e+00 -8.550600000000000422e-01 -8.309450000000000447e-01 -8.309450000000000447e-01 7.726399999999999935e-02 7.726399999999999935e-02 7.726399999999999935e-02 3.622569999999999957e-01 3.622569999999999957e-01 3.622569999999999957e-01 8.893379999999999619e-01 8.893379999999999619e-01 1.088160999999999934e+00 1.088160999999999934e+00 1.088160999999999934e+00 1.089879000000000042e+00 1.089879000000000042e+00 1.089879000000000042e+00 1.457618999999999998e+00 1.457618999999999998e+00 1.457618999999999998e+00 2.145805999999999880e+00 2.216453000000000007e+00 2.216453000000000007e+00
    40	-6.404034099999999796e+01 -6.403942499999999427e+01 -6.403942499999999427e+01 -6.403942499999999427e+01 -3.792134200000000277e+01 -3.792134200000000277e+01 -3.792134200000000277e+01 -3.791494399999999843e+01 -3.791494399999999843e+01 -3.791494399999999843e+01 -3.791494399999999843e+01 -3.791494399999999843e+01 -3.791494399999999843e+01 -3.791204499999999911e+01 -3.791204499999999911e+01 -3.791204499999999911e+01 -1.222211899999999929e+01 -1.017204899999999945e+01 -1.017204899999999945e+01 -1.017204899999999945e+01 -6.008471000000000117e+00 -6.008471000000000117e+00 -6.008471000000000117e+00 -3.524758999999999975e+00 -3.524758999999999975e+00 -3.524758999999999975e+00 -3.177049999999999930e+00 -3.177049999999999930e+00 -3.177049999999999930e+00 -3.177049999999999930e+00 -3.177049999999999930e+00 -3.177049999999999930e+00 -3.018925999999999998e+00 -3.018925999999999998e+00 -3.018925999999999998e+00 -2.787806999999999924e+00 -2.787806999999999924e+00 -2.787806999999999924e+00 -2.621896000000000004e+00 -2.621896000000000004e+00 -2.019153000000000198e+00 -2.019153000000000198e+00 -2.019153000000000198e+00 -2.019153000000000198e+00 -2.019153000000000198e+00 -2.019153000000000198e+00 -1.978801999999999950e+00 -1.978801999999999950e+00 -1.978801999999999950e+00 -8.271539999999999448e-01 -8.271539999999999448e-01 -8.271539999999999448e-01 7.244699999999999751e-02 7.244699999999999751e-02 7.244699999999999751e-02 3.511400000000000077e-01 3.511400000000000077e-01 3.511400000000000077e-01 8.961590000000000389e-01 8.961590000000000389e-01 1.086748000000000047e+00 1.086748000000000047e+00 1.086748000000000047e+00 1.086748000000000047e+00 1.086748000000000047e+00 1.086748000000000047e+00 1.456314000000000108e+00 1.456314000000000108e+00 1.456314000000000108e+00 2.199453000000000102e+00 2.199453000000000102e+00 2.199453000000000102e+00
    41	-6.404034099999999796e+01 -6.403942499999999427e+01 -6.403942499999999427e+01 -6.403942499999999427e+01 -3.792134200000000277e+01 -3.792134200000000277e+01 -3.792134200000000277e+01 -3.791494399999999843e+01 -3.791494399999999843e+01 -3.791494399999999843e+01 -3.791494399999999843e+01 -3.791494399999999843e+01 -3.791494399999999843e+01 -3.791204499999999911e+01 -3.791204499999999911e+01 -3.791204499999999911e+01 -1.222211899999999929e+01 -1.017204899999999945e+01 -1.017204899999999945e+01 -1.017204899999999945e+01 -6.008471000000000117e+00 -6.008471000000000117e+00 -6.008471000000000117e+00 -3.524758999999999975e+00 -3.524758999999999975e+00 -3.524758999999999975e+00 -3.177049999999999930e+00 -3.177049999999999930e+00 -3.177049999999999930e+00 -3.177049999999999930e+00 -3.177049999999999930e+00 -3.177049999999999930e+00 -3.018925999999999998e+00 -3.018925999999999998e+00 -3.018925999999999998e+00 -2.787806999999999924e+00 -2.787806999999999924e+00 -2.787806999999999924e+00 -2.621896000000000004e+00 -2.621896000000000004e+00 -2.019153000000000198e+00 -2.019153000000000198e+00 -2.019153000000000198e+00 -2.019153000000000198e+00 -2.019153000000000198e+00 -2.019153000000000198e+00 -1.978801999999999950e+00 -1.978801999999999950e+00 -1.978801999999999950e+00 -8.271539999999999448e-01 -8.271539999999999448e-01 -8.271539999999999448e-01 7.244699999999999751e-02 7.244699999999999751e-02 7.244699999999999751e-02 3.511400000000000077e-01 3.511400000000000077e-01 3.511400000000000077e-01 8.961590000000000389e-01 8.961590000000000389e-01 1.086748000000000047e+00 1.086748000000000047e+00 1.086748000000000047e+00 1.086748000000000047e+00 1.086748000000000047e+00 1.086748000000000047e+00 1.456314000000000108e+00 1.456314000000000108e+00 1.456314000000000108e+00 2.199453000000000102e+00 2.199453000000000102e+00 2.199453000000000102e+00
