# 5 
   -68.60834872      0.00000000      0.00000000      0.00000000      0.00000000 
   -68.35634872      0.00000000      0.00000000      0.00000000      0.00000000 
   -68.10334872      0.00000000      0.00000000      0.00000000      0.00000000 
   -67.85134872      0.00000000      0.00000000      0.00000000      0.00000000 
   -67.59834872      0.00000000      0.00000000      0.00000000      0.00000000 
   -67.34634872      0.00000000      0.00000000      0.00000000      0.00000000 
   -67.09434872      0.00000000      0.00000000      0.00000000      0.00000000 
   -66.84134872      0.00000000      0.00000000      0.00000000      0.00000000 
   -66.58934872      0.00000000      0.00000000      0.00000000      0.00000000 
   -66.33634872      0.00000000      0.00000000      0.00000000      0.00000000 
   -66.08434872      0.00000000      0.00000000      0.00000000      0.00000000 
   -65.83234872      0.00000000      0.00000000      0.00000000      0.00000000 
   -65.57934872      0.00000000      0.00000000      0.00000000      0.00000000 
   -65.32734872      0.00000000      0.00000000      0.00000000      0.00000000 
   -65.07434872      0.00000000      0.00000000      4.00000000      0.00000000 
   -64.82234872      0.00000000      0.00000000      4.00000000      0.00000000 
   -64.56934872      0.00000000      0.00000000      4.00000000      0.00000000 
   -64.31734872      0.00000000      0.00000000      4.00000000      0.00000000 
   -64.06534872      0.00000000      0.00000000      4.00000000      0.00000000 
   -63.81234872      0.00000000      0.00000000      4.00000000      4.00000000 
   -63.56034872      0.00000000      0.00000000      4.00000000      4.00000000 
   -63.30734872      0.00000000      0.00000000      4.00000000      4.00000000 
   -63.05534872      0.00000000      0.00000000      4.00000000      4.00000000 
   -62.80234872      0.00000000      0.00000000      4.00000000      4.00000000 
   -62.55034872      0.00000000      0.00000000      4.00000000      4.00000000 
   -62.29834872      0.00000000      0.00000000      4.00000000      4.00000000 
   -62.04534872      0.00000000      0.00000000      4.00000000      4.00000000 
   -61.79334872      0.00000000      0.00000000      4.00000000      4.00000000 
   -61.54034872      0.00000000      0.00000000      4.00000000      4.00000000 
   -61.28834872      0.00000000      0.00000000      4.00000000      4.00000000 
   -61.03634872      0.00000000      0.00000000      4.00000000      4.00000000 
   -60.78334872      0.00000000      0.00000000      4.00000000      4.00000000 
   -60.53134872      0.00000000      0.00000000      4.00000000      4.00000000 
   -60.27834872      0.00000000      0.00000000      4.00000000      4.00000000 
   -60.02634872      0.00000000      0.00000000      4.00000000      4.00000000 
   -59.77334872      0.00000000      0.00000000      4.00000000      4.00000000 
   -59.52134872      0.00000000      0.00000000      4.00000000      4.00000000 
   -59.26934872      0.00000000      0.00000000      4.00000000      4.00000000 
   -59.01634872      0.00000000      0.00000000      4.00000000      4.00000000 
   -58.76434872      0.00000000      0.00000000      4.00000000      4.00000000 
   -58.51134872      0.00000000      0.00000000      4.00000000      4.00000000 
   -58.25934872      0.00000000      0.00000000      4.00000000      4.00000000 
   -58.00734872      0.00000000      0.00000000      4.00000000      4.00000000 
   -57.75434872      0.00000000      0.00000000      4.00000000      4.00000000 
   -57.50234872      0.00000000      0.00000000      4.00000000      4.00000000 
   -57.24934872      0.00000000      0.00000000      4.00000000      4.00000000 
   -56.99734872      0.00000000      0.00000000      4.00000000      4.00000000 
   -56.74434872      0.00000000      0.00000000      4.00000000      4.00000000 
   -56.49234872      0.00000000      0.00000000      4.00000000      4.00000000 
   -56.24034872      0.00000000      0.00000000      4.00000000      4.00000000 
   -55.98734872      0.00000000      0.00000000      4.00000000      4.00000000 
   -55.73534872      0.00000000      0.00000000      4.00000000      4.00000000 
   -55.48234872      0.00000000      0.00000000      4.00000000      4.00000000 
   -55.23034872      0.00000000      0.00000000      4.00000000      4.00000000 
   -54.97834872      0.00000000      0.00000000      4.00000000      4.00000000 
   -54.72534872      0.00000000      0.00000000      4.00000000      4.00000000 
   -54.47334872      0.00000000      0.00000000      4.00000000      4.00000000 
   -54.22034872      0.00000000      0.00000000      4.00000000      4.00000000 
   -53.96834872      0.00000000      0.00000000      4.00000000      4.00000000 
   -53.71534872      0.00000000      0.00000000      4.00000000      4.00000000 
   -53.46334872      0.00000000      0.00000000      4.00000000      4.00000000 
   -53.21134872      0.00000000      0.00000000      4.00000000      4.00000000 
   -52.95834872      0.00000000      0.00000000      4.00000000      4.00000000 
   -52.70634872      0.00000000      0.00000000      4.00000000      4.00000000 
   -52.45334872      0.00000000      0.00000000      4.00000000      4.00000000 
   -52.20134872      0.00000000      0.00000000      4.00000000      4.00000000 
   -51.94934872      0.00000000      0.00000000      4.00000000      4.00000000 
   -51.69634872      0.00000000      0.00000000      4.00000000      4.00000000 
   -51.44434872      0.00000000      0.00000000      4.00000000      4.00000000 
   -51.19134872      0.00000000      0.00000000      4.00000000      4.00000000 
   -50.93934872      0.00000000      0.00000000      4.00000000      4.00000000 
   -50.68634872      0.00000000      0.00000000      4.00000000      4.00000000 
   -50.43434872      0.00000000      0.00000000      4.00000000      4.00000000 
   -50.18234872      0.00000000      0.00000000      4.00000000      4.00000000 
   -49.92934872      0.00000000      0.00000000      4.00000000      4.00000000 
   -49.67734872      0.00000000      0.00000000      4.00000000      4.00000000 
   -49.42434872      0.00000000      0.00000000      4.00000000      4.00000000 
   -49.17234872      0.00000000      0.00000000      4.00000000      4.00000000 
   -48.91934872      0.00000000      0.00000000      4.00000000      4.00000000 
   -48.66734872      0.00000000      0.00000000      4.00000000      4.00000000 
   -48.41534872      0.00000000      0.00000000      4.00000000      4.00000000 
   -48.16234872      0.00000000      0.00000000      4.00000000      4.00000000 
   -47.91034872      0.00000000      0.00000000      4.00000000      4.00000000 
   -47.65734872      0.00000000      0.00000000      4.00000000      4.00000000 
   -47.40534872      0.00000000      0.00000000      4.00000000      4.00000000 
   -47.15334872      0.00000000      0.00000000      4.00000000      4.00000000 
   -46.90034872      0.00000000      0.00000000      4.00000000      4.00000000 
   -46.64834872      0.00000000      0.00000000      4.00000000      4.00000000 
   -46.39534872      0.00000000      0.00000000      4.00000000      4.00000000 
   -46.14334872      0.00000000      0.00000000      4.00000000      4.00000000 
   -45.89034872      0.00000000      0.00000000      4.00000000      4.00000000 
   -45.63834872      0.00000000      0.00000000      4.00000000      4.00000000 
   -45.38634872      0.00000000      0.00000000      4.00000000      4.00000000 
   -45.13334872      0.00000000      0.00000000      4.00000000      4.00000000 
   -44.88134872      0.00000000      0.00000000      4.00000000      4.00000000 
   -44.62834872      0.00000000      0.00000000      4.00000000      4.00000000 
   -44.37634872      0.00000000      0.00000000      4.00000000      4.00000000 
   -44.12434872      0.00000000      0.00000000      4.00000000      4.00000000 
   -43.87134872      0.00000000      0.00000000      4.00000000      4.00000000 
   -43.61934872      0.00000000      0.00000000      4.00000000      4.00000000 
   -43.36634872      0.00000000      0.00000000      4.00000000      4.00000000 
   -43.11434872      0.00000000      0.00000000      4.00000000      4.00000000 
   -42.86134872      0.00000000      0.00000000      4.00000000      4.00000000 
   -42.60934872      0.00000000      0.00000000      4.00000000      4.00000000 
   -42.35734872      0.00000000      0.00000000      4.00000000      4.00000000 
   -42.10434872      0.00000000      0.00000000      4.00000000      4.00000000 
   -41.85234872      0.00000000      0.00000000      4.00000000      4.00000000 
   -41.59934872      0.00000000      0.00000000      4.00000000      4.00000000 
   -41.34734872      0.00000000      0.00000000      4.00000000      4.00000000 
   -41.09534872      0.00000000      0.00000000      4.00000000      4.00000000 
   -40.84234872      0.00000000      0.00000000      4.00000000      4.00000000 
   -40.59034872      0.00000000      0.00000000      4.00000000      4.00000000 
   -40.33734872      0.00000000      0.00000000      4.00000000      4.00000000 
   -40.08534872      0.00000000      0.00000000      4.00000000      4.00000000 
   -39.83234872      0.00000000      0.00000000      4.00000000      4.00000000 
   -39.58034872      0.00000000      0.00000000      4.00000000      4.00000000 
   -39.32834872      0.00000000      0.00000000      4.00000000      4.00000000 
   -39.07534872      0.00000001      0.00000000      4.00000000      4.00000000 
   -38.82334872      0.00000000      0.00000000     16.00000000      4.00000000 
   -38.57034872      0.00000000      0.00000000     16.00000000      4.00000000 
   -38.31834872      0.00000000      0.00000000     16.00000000      4.00000000 
   -38.06534872      0.00000000      0.00000000     16.00000000      4.00000000 
   -37.81334872      0.00000000     47.54000000     16.00000000     16.00000000 
   -37.56134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -37.30834872      0.00000000      0.00000000     16.00000000     16.00000000 
   -37.05634872      0.00000000      0.00000000     16.00000000     16.00000000 
   -36.80334872      0.00000000      0.00000000     16.00000000     16.00000000 
   -36.55134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -36.29934872      0.00000000      0.00000000     16.00000000     16.00000000 
   -36.04634872      0.00000000      0.00000000     16.00000000     16.00000000 
   -35.79434872      0.00000000      0.00000000     16.00000000     16.00000000 
   -35.54134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -35.28934872      0.00000000      0.00000000     16.00000000     16.00000000 
   -35.03634872      0.00000000      0.00000000     16.00000000     16.00000000 
   -34.78434872      0.00000000      0.00000000     16.00000000     16.00000000 
   -34.53234872      0.00000000      0.00000000     16.00000000     16.00000000 
   -34.27934872      0.00000000      0.00000000     16.00000000     16.00000000 
   -34.02734872      0.00000000      0.00000000     16.00000000     16.00000000 
   -33.77434872      0.00000000      0.00000000     16.00000000     16.00000000 
   -33.52234872      0.00000000      0.00000000     16.00000000     16.00000000 
   -33.27034872      0.00000000      0.00000000     16.00000000     16.00000000 
   -33.01734872      0.00000000      0.00000000     16.00000000     16.00000000 
   -32.76534872      0.00000000      0.00000000     16.00000000     16.00000000 
   -32.51234872      0.00000000      0.00000000     16.00000000     16.00000000 
   -32.26034872      0.00000000      0.00000000     16.00000000     16.00000000 
   -32.00734872      0.00000000      0.00000000     16.00000000     16.00000000 
   -31.75534872      0.00000000      0.00000000     16.00000000     16.00000000 
   -31.50334872      0.00000000      0.00000000     16.00000000     16.00000000 
   -31.25034872      0.00000000      0.00000000     16.00000000     16.00000000 
   -30.99834872      0.00000000      0.00000000     16.00000000     16.00000000 
   -30.74534872      0.00000000      0.00000000     16.00000000     16.00000000 
   -30.49334872      0.00000000      0.00000000     16.00000000     16.00000000 
   -30.24134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -29.98834872      0.00000000      0.00000000     16.00000000     16.00000000 
   -29.73634872      0.00000000      0.00000000     16.00000000     16.00000000 
   -29.48334872      0.00000000      0.00000000     16.00000000     16.00000000 
   -29.23134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -28.97834872      0.00000000      0.00000000     16.00000000     16.00000000 
   -28.72634872      0.00000000      0.00000000     16.00000000     16.00000000 
   -28.47434872      0.00000000      0.00000000     16.00000000     16.00000000 
   -28.22134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -27.96934872      0.00000000      0.00000000     16.00000000     16.00000000 
   -27.71634872      0.00000000      0.00000000     16.00000000     16.00000000 
   -27.46434872      0.00000000      0.00000000     16.00000000     16.00000000 
   -27.21234872      0.00000000      0.00000000     16.00000000     16.00000000 
   -26.95934872      0.00000000      0.00000000     16.00000000     16.00000000 
   -26.70734872      0.00000000      0.00000000     16.00000000     16.00000000 
   -26.45434872      0.00000000      0.00000000     16.00000000     16.00000000 
   -26.20234872      0.00000000      0.00000000     16.00000000     16.00000000 
   -25.94934872      0.00000000      0.00000000     16.00000000     16.00000000 
   -25.69734872      0.00000000      0.00000000     16.00000000     16.00000000 
   -25.44534872      0.00000000      0.00000000     16.00000000     16.00000000 
   -25.19234872      0.00000000      0.00000000     16.00000000     16.00000000 
   -24.94034872      0.00000000      0.00000000     16.00000000     16.00000000 
   -24.68734872      0.00000000      0.00000000     16.00000000     16.00000000 
   -24.43534872      0.00000000      0.00000000     16.00000000     16.00000000 
   -24.18234872      0.00000000      0.00000000     16.00000000     16.00000000 
   -23.93034872      0.00000000      0.00000000     16.00000000     16.00000000 
   -23.67834872      0.00000000      0.00000000     16.00000000     16.00000000 
   -23.42534872      0.00000000      0.00000000     16.00000000     16.00000000 
   -23.17334872      0.00000000      0.00000000     16.00000000     16.00000000 
   -22.92034872      0.00000000      0.00000000     16.00000000     16.00000000 
   -22.66834872      0.00000000      0.00000000     16.00000000     16.00000000 
   -22.41634872      0.00000000      0.00000000     16.00000000     16.00000000 
   -22.16334872      0.00000000      0.00000000     16.00000000     16.00000000 
   -21.91134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -21.65834872      0.00000000      0.00000000     16.00000000     16.00000000 
   -21.40634872      0.00000000      0.00000000     16.00000000     16.00000000 
   -21.15334872      0.00000000      0.00000000     16.00000000     16.00000000 
   -20.90134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -20.64934872      0.00000000      0.00000000     16.00000000     16.00000000 
   -20.39634872      0.00000000      0.00000000     16.00000000     16.00000000 
   -20.14434872      0.00000000      0.00000000     16.00000000     16.00000000 
   -19.89134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -19.63934872      0.00000000      0.00000000     16.00000000     16.00000000 
   -19.38734872      0.00000000      0.00000000     16.00000000     16.00000000 
   -19.13434872      0.00000000      0.00000000     16.00000000     16.00000000 
   -18.88234872      0.00000000      0.00000000     16.00000000     16.00000000 
   -18.62934872      0.00000000      0.00000000     16.00000000     16.00000000 
   -18.37734872      0.00000000      0.00000000     16.00000000     16.00000000 
   -18.12434872      0.00000000      0.00000000     16.00000000     16.00000000 
   -17.87234872      0.00000000      0.00000000     16.00000000     16.00000000 
   -17.62034872      0.00000000      0.00000000     16.00000000     16.00000000 
   -17.36734872      0.00000000      0.00000000     16.00000000     16.00000000 
   -17.11534872      0.00000000      0.00000000     16.00000000     16.00000000 
   -16.86234872      0.00000000      0.00000000     16.00000000     16.00000000 
   -16.61034872      0.00000000      0.00000000     16.00000000     16.00000000 
   -16.35834872      0.00000000      0.00000000     16.00000000     16.00000000 
   -16.10534872      0.00000000      0.00000000     16.00000000     16.00000000 
   -15.85334872      0.00000000      0.00000000     16.00000000     16.00000000 
   -15.60034872      0.00000000      0.00000000     16.00000000     16.00000000 
   -15.34834872      0.00000000      0.00000000     16.00000000     16.00000000 
   -15.09534872      0.00000000      0.00000000     16.00000000     16.00000000 
   -14.84334872      0.00000000      0.00000000     16.00000000     16.00000000 
   -14.59134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -14.33834872      0.00000000      0.00000000     16.00000000     16.00000000 
   -14.08634872      0.00000000      0.00000000     16.00000000     16.00000000 
   -13.83334872      0.00000000      0.00000000     16.00000000     16.00000000 
   -13.58134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -13.32834872      0.00000000      0.00000000     16.00000000     16.00000000 
   -13.07634872      0.00000000      0.00000000     16.00000000     16.00000000 
   -12.82434872      0.00000000      0.00000000     16.00000000     16.00000000 
   -12.57134872      0.00000000      0.00000000     16.00000000     16.00000000 
   -12.31934872      0.00000000      0.00000000     16.00000000     16.00000000 
   -12.06634872      0.07404000      0.07073000     16.03000000     16.02000000 
   -11.81434872      0.15970000      0.16520000     16.14000000     16.13000000 
   -11.56234872      0.23380000      0.23300000     16.30000000     16.29000000 
   -11.30934872      0.32790000      0.32970000     16.52000000     16.51000000 
   -11.05734872      0.34300000      0.34220000     16.78000000     16.78000000 
   -10.80434872      0.47870000      0.51420000     17.16000000     17.15000000 
   -10.55234872      0.76560000      0.78930000     17.66000000     17.67000000 
   -10.29934872      1.43300000      1.34800000     18.55000000     18.58000000 
   -10.04734872      1.92800000      1.92700000     19.93000000     19.94000000 
    -9.79534872      0.00000000      0.00000000     20.00000000     20.00000000 
    -9.54234872      0.00000000      0.00000000     20.00000000     20.00000000 
    -9.29034872      0.00000000      0.00000000     20.00000000     20.00000000 
    -9.03734872      0.00000000      0.00000000     20.00000000     20.00000000 
    -8.78534872      0.00000000      0.00000000     20.00000000     20.00000000 
    -8.53334872      0.00000000      0.00000000     20.00000000     20.00000000 
    -8.28034872      0.00000000      0.00000000     20.00000000     20.00000000 
    -8.02834872      0.00000000      0.00000000     20.00000000     20.00000000 
    -7.77534872      0.00000000      0.00000000     20.00000000     20.00000000 
    -7.52334872      0.00000000      0.00000000     20.00000000     20.00000000 
    -7.27034872      0.00000000      0.00000000     20.00000000     20.00000000 
    -7.01834872      0.00000000      0.00000000     20.00000000     20.00000000 
    -6.76634872      0.00000000      0.00000000     20.00000000     20.00000000 
    -6.51334872      0.17240000      0.01858000     20.06000000     20.00000000 
    -6.26134872      0.33830000      0.26490000     20.29000000     20.17000000 
    -6.00834872      0.52310000      0.47690000     20.67000000     20.48000000 
    -5.75634872      2.25200000      1.57500000     21.87000000     21.33000000 
    -5.50434872      0.67610000      1.26200000     22.94000000     22.74000000 
    -5.25134872      0.29180000      0.39570000     23.30000000     23.21000000 
    -4.99934872      0.66530000      0.43380000     23.67000000     23.50000000 
    -4.74634872      0.78850000      0.88000000     24.29000000     24.10000000 
    -4.49434872      0.97480000      0.81820000     25.03000000     24.77000000 
    -4.24134872      1.05900000      1.00700000     25.86000000     25.54000000 
    -3.98934872      3.71200000      1.20300000     27.50000000     26.44000000 
    -3.73734872      2.14300000      3.77600000     29.87000000     29.25000000 
    -3.48434872      1.54900000      2.30100000     31.16000000     31.21000000 
    -3.23234872      0.40140000      0.40950000     31.92000000     31.95000000 
    -2.97934872      0.00256800      0.00198000     32.00000000     32.00000000 
    -2.72734872      0.40890000      0.18360000     32.16000000     32.07000000 
    -2.47434872      4.28500000      3.85900000     34.39000000     34.14000000 
    -2.22234872      9.03800000      9.65200000     39.91000000     40.25000000 
    -1.97034872      3.22000000      2.15400000     44.62000000     44.08000000 
    -1.71734872      2.82000000      1.79400000     46.37000000     45.46000000 
    -1.46534872      5.27400000      2.47900000     50.25000000     47.31000000 
    -1.21234872      1.05200000      2.86400000     51.92000000     49.96000000 
    -0.96034872      0.00000000      1.36200000     52.00000000     51.71000000 
    -0.70834872      0.00203700      0.00128300     52.00000000     52.00000000 
    -0.45534872      0.24990000      0.00000000     52.12000000     52.00000000 
    -0.20334872      2.56600000      0.00000000     53.07000000     52.00000000 
     0.04965128      4.31500000      0.00000000     56.67000000     52.00000000 
     0.30165128      4.07700000      0.75430000     60.90000000     52.33000000 
     0.55465128      3.41300000      1.91900000     63.60000000     53.46000000 
     0.80665128      2.04200000      9.37600000     65.38000000     57.87000000 
     1.05865128      1.58300000      3.84600000     66.74000000     61.03000000 
     1.31165128      1.24000000      2.05900000     67.88000000     63.32000000 
     1.56365128      1.08700000      2.77100000     68.80000000     65.62000000 
     1.81665128      0.76650000      1.53900000     69.50000000     67.30000000 
     2.06865128      0.93130000      1.28100000     70.17000000     68.44000000 
     2.32065128      0.72360000      1.31900000     70.78000000     69.44000000 
     2.57365128      0.44690000      0.95780000     71.27000000     70.32000000 
     2.82565128      0.44840000      0.56950000     71.70000000     70.93000000 
     3.07865128      0.31060000      0.54790000     71.97000000     71.45000000 
     3.33065128      0.00000000      0.38830000     72.00000000     71.76000000 
     3.58365128      0.00000000      0.11210000     72.00000000     71.98000000 
     3.83565128      0.00000000      0.00000000     72.00000000     72.00000000 
     4.08765128      0.00000000      0.00000000     72.00000000     72.00000000 
     4.34065128      0.00000000      0.00000000     72.00000000     72.00000000 
     4.59265128      0.00000000      0.00000000     72.00000000     72.00000000 
     4.84565128      0.00000000      0.00000000     72.00000000     72.00000000 
     5.09765128      0.00000000      0.00000000     72.00000000     72.00000000 
     5.34965128      0.00000000      0.00000000     72.00000000     72.00000000 
     5.60265128      0.00000000      0.00000000     72.00000000     72.00000000 
     5.85465128      0.00000000      0.00000000     72.00000000     72.00000000 
     6.10765128      0.00000000      0.00000000     72.00000000     72.00000000 
     6.35965128      0.00000000      0.00000000     72.00000000     72.00000000 
     6.61265128      0.00000000      0.00000000     72.00000000     72.00000000 
     6.86465128      0.00000000      0.00000000     72.00000000     72.00000000 
     7.11665128      0.00000000      0.00000000     72.00000000     72.00000000 
