360 -43.83847572
380 -43.73664073
400 -43.68124316
420 -43.64567795
440 -43.62124407
460 -43.61493142
480 -43.60632837
500 -43.60359698
520 -43.60340297
540 -43.60419467
560 -43.60605215
580 -43.60866089
600 -43.61108734
